current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,22 dk.,"10,4 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,12 dk.,"4,1 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,28 dk.,"18,9 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,14 dk.,"6,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,20 dk.,"8,3 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,27 dk.,"20,5 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,16 dk.,"5,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,9 dk.,"2,1 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,40 dk.,"32,3 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,16 dk.,"8,7 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,23 dk.,"12,2 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,32 dk.,"22,5 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,24 dk.,"15,1 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,30 dk.,"22,0 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,23 dk.,"16,9 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,38 dk.,"32,5 km",MG-RBMDEQFETZUYWELTUTS7,40.9273563,29.31097
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,31 dk.,"25,9 km",MG-R3US4EXI19IFYPJGBGGE,40.879326,29.258135
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,35 dk.,"26,8 km",MG-XS93CUGR22QDXP1C5RX3,40.8795759,29.2319681
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,34 dk.,"24,2 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,20 dk.,"13,9 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,1 sa. 2 dk.,"73,7 km",MG-HFPEK0FWPQMSTC1IXO72,41.175887,29.609898
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,25 dk.,"20,6 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,19 dk.,"9,4 km",MG-MKFEFRJA0WNR9VFIQOTE,41.032236,29.031938
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,20 dk.,"12,6 km",MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,31 dk.,"23,1 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,33 dk.,"26,5 km",MG-WZHAOPZ0KLRM0T1ZN6U7,40.8765881,29.2596582
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,35 dk.,"26,4 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,25 dk.,"16,5 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,34 dk.,"25,5 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,41 dk.,"24,9 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,22 dk.,"16,1 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,48 dk.,"36,6 km",MG-I9OFJAAFBTRDZKGHPZHW,40.8157139,29.3126996
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,36 dk.,"29,6 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,20 dk.,"9,9 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,18 dk.,"12,0 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,20 dk.,"11,3 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,13 dk.,"4,3 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,12 dk.,"6,1 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,23 dk.,"13,3 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635,17 dk.,"8,4 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,3 dk.,700 m,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,7 dk.,"2,3 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,30 dk.,"21,4 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,11 dk.,"2,7 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,21 dk.,"6,4 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,17 dk.,"6,4 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,18 dk.,"5,7 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,19 dk.,"9,1 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,21 dk.,"14,4 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,21 dk.,"9,8 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,28 dk.,"20,3 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,21 dk.,"4,9 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,16 dk.,"4,3 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,17 dk.,"3,8 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,6 dk.,"1,7 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,10 dk.,"2,7 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,15 dk.,"5,8 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,24 dk.,"14,9 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,17 dk.,"5,7 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,19 dk.,"6,6 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,37 dk.,"28,7 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,25 dk.,"13,1 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,26 dk.,"17,0 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,16 dk.,"4,1 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,26 dk.,"17,9 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,15 dk.,"8,3 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,27 dk.,"18,3 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,34 dk.,"28,8 km",MG-RBMDEQFETZUYWELTUTS7,40.9273563,29.31097
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,26 dk.,"21,8 km",MG-R3US4EXI19IFYPJGBGGE,40.879326,29.258135
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,18 dk.,"12,7 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,24 dk.,"17,2 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,23 dk.,"13,5 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,59 dk.,"69,9 km",MG-HFPEK0FWPQMSTC1IXO72,41.175887,29.609898
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,30 dk.,"20,5 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,31 dk.,"21,5 km",MG-XS93CUGR22QDXP1C5RX3,40.8795759,29.2319681
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,25 dk.,"10,8 km",MG-MKFEFRJA0WNR9VFIQOTE,41.032236,29.031938
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,17 dk.,"7,6 km",MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,26 dk.,"17,1 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,16 dk.,"9,0 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,28 dk.,"22,3 km",MG-WZHAOPZ0KLRM0T1ZN6U7,40.8765881,29.2596582
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,28 dk.,"20,0 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,26 dk.,"20,2 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,24 dk.,"13,4 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,22 dk.,"12,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,19 dk.,"6,1 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,34 dk.,"21,3 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,26 dk.,"12,6 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,31 dk.,"25,5 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,18 dk.,"7,4 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,26 dk.,"11,3 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,42 dk.,"33,1 km",MG-I9OFJAAFBTRDZKGHPZHW,40.8157139,29.3126996
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,23 dk.,"9,8 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672,28 dk.,"14,6 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,21 dk.,"10,0 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,18 dk.,"6,6 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,4 dk.,"1,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,11 dk.,"3,0 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,7 dk.,"2,4 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,28 dk.,"20,5 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,19 dk.,"5,9 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,22 dk.,"14,4 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,23 dk.,"5,1 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,19 dk.,"9,3 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,30 dk.,"21,6 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,21 dk.,"6,6 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,18 dk.,"4,0 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,6 dk.,"1,9 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,26 dk.,"17,2 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,38 dk.,"29,0 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,19 dk.,"6,8 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,18 dk.,"4,5 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,10 dk.,"2,9 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,24 dk.,"15,1 km",MG-CZPILZVKAZUAHNOIROBA,41.0213777,29.1436103
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,16 dk.,"6,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,17 dk.,"4,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,19 dk.,"5,9 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,25 dk.,"13,2 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,27 dk.,"18,4 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,15 dk.,"8,4 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,19 dk.,"12,8 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,26 dk.,"18,0 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,34 dk.,"29,0 km",MG-RBMDEQFETZUYWELTUTS7,40.9273563,29.31097
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,27 dk.,"21,8 km",MG-R3US4EXI19IFYPJGBGGE,40.879326,29.258135
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,30 dk.,"20,7 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,59 dk.,"70,1 km",MG-HFPEK0FWPQMSTC1IXO72,41.175887,29.609898
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,31 dk.,"21,6 km",MG-XS93CUGR22QDXP1C5RX3,40.8795759,29.2319681
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,23 dk.,"13,7 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,26 dk.,"11,0 km",MG-MKFEFRJA0WNR9VFIQOTE,41.032236,29.031938
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,24 dk.,"17,4 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,28 dk.,"22,4 km",MG-WZHAOPZ0KLRM0T1ZN6U7,40.8765881,29.2596582
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,16 dk.,"9,0 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,26 dk.,"17,2 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,28 dk.,"20,1 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,18 dk.,"7,7 km",MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,27 dk.,"20,3 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,34 dk.,"21,5 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,22 dk.,"12,9 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,26 dk.,"13,6 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,21 dk.,"6,3 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,31 dk.,"25,6 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,42 dk.,"33,2 km",MG-I9OFJAAFBTRDZKGHPZHW,40.8157139,29.3126996
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,19 dk.,"7,6 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,27 dk.,"11,5 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,27 dk.,"12,8 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,29 dk.,"14,8 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,25 dk.,"10,0 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,16 dk.,"8,2 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,13 dk.,"3,6 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,7 dk.,"1,8 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,23 dk.,"18,7 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,8 dk.,"2,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,23 dk.,"15,6 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,25 dk.,"19,7 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,16 dk.,"7,6 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,15 dk.,"5,0 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,25 dk.,"6,1 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,12 dk.,"4,8 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,14 dk.,"7,5 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,14 dk.,"5,0 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,17 dk.,"5,4 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,19 dk.,"5,9 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,21 dk.,"15,4 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,6 dk.,"2,0 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,10 dk.,"4,2 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,27 dk.,"13,1 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,11 dk.,"3,0 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,5 dk.,"1,1 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
